railOprIsttCd,lnCd,stinCd,mvPathMgNo,mvPathDvCd,mvPathDvNm,mvTpOrdr,mvDst,mvContDtl,LN_NM,STIN_NM
S1,3,319,6,3,환승경로,6,,6) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,6,3,환승경로,7,,7) (B5) 5호선 을지로4가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,6,3,환승경로,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,319,7,3,환승경로,1,,1) (B4) 3호선 을지로 3가 방면 승강장 하차,3호선,종로3가
S1,3,319,7,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,7,3,환승경로,3,,3) (B3) 대합실로 이동,3호선,종로3가
S1,3,319,7,3,환승경로,4,,4) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,7,3,환승경로,5,,5) (B4) 대합실 이동,3호선,종로3가
S1,3,319,7,3,환승경로,6,,6) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,7,3,환승경로,7,,7) (B5) 5호선 광화문 방면 승강장으로 이동,3호선,종로3가
S1,3,319,7,3,환승경로,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,319,8,3,환승경로,1,,1) (B4) 3호선 을지로 3가 방면 승강장 하차,3호선,종로3가
S1,3,319,8,3,환승경로,2,,2) 3호선 대합실 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,8,3,환승경로,3,,3) (B3) 대합실로 이동,3호선,종로3가
S1,3,319,8,3,환승경로,4,,4) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,8,3,환승경로,5,,5) (B4) 대합실 이동,3호선,종로3가
S1,3,319,8,3,환승경로,6,,6) 5호선 승강장 방향 엘리베이터 탑승,3호선,종로3가
S1,3,319,8,3,환승경로,7,,7) (B5) 5호선 을지로4가 방면 승강장으로 이동,3호선,종로3가
S1,3,319,8,3,환승경로,8,,8) 승차 (휠체어칸),3호선,종로3가
S1,3,320,1,1,출입구-승강장,1,,1) (1F) 10번 출입구 옆 엘리베이터 탑승,3호선,을지로3가
S1,3,320,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,을지로3가
S1,3,320,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,을지로3가
S1,3,320,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,1,1,출입구-승강장,5,,5) (B3) 종로3가 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,2,1,출입구-승강장,1,,1) (1F) 10번 출입구 옆 엘리베이터 탑승,3호선,을지로3가
S1,3,320,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,을지로3가
S1,3,320,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,을지로3가
S1,3,320,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,2,1,출입구-승강장,5,,5) (B3) 충무로 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,3,1,출입구-승강장,1,,1) (1F) 12번 출입구 옆 엘리베이터 탑승,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,2,,2) (B1) 2호선 대합실로 이동,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,3,,3) 환승통로 이동,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,4,,4) 표 내는 곳 통과,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,5,,5) 승강장 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,6,,6) (B3) 종로3가 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,3,1,출입구-승강장,7,,7) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,4,1,출입구-승강장,1,,1) (1F) 12번 출입구 옆 엘리베이터 탑승,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,2,,2) (B1) 2호선 대합실로 이동,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,3,,3) 환승통로 이동,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,4,,4) 표 내는 곳 통과,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,5,,5) 승강장 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,6,,6) (B3) 충무로 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,4,1,출입구-승강장,7,,7) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,1,3,환승경로,1,,1) (B3) 3호선 종로3가 방면 승강장 하차,3호선,을지로3가
S1,3,320,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,1,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,을지로3가
S1,3,320,1,3,환승경로,4,,4) 2호선 환승통로로 이동,3호선,을지로3가
S1,3,320,1,3,환승경로,5,,5) 2호선 을지로입구 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,1,3,환승경로,6,,6) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,2,3,환승경로,1,,1) (B3) 3호선 종로3가 방면 승강장 하차,3호선,을지로3가
S1,3,320,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,2,3,환승경로,3,,3) (B2) 2호선 을지로4가 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,2,3,환승경로,4,,4) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,3,3,환승경로,1,,1) (B3) 3호선 충무로 방면 승강장 하차,3호선,을지로3가
S1,3,320,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,3,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,을지로3가
S1,3,320,3,3,환승경로,4,,4) 2호선 환승통로로 이동,3호선,을지로3가
S1,3,320,3,3,환승경로,5,,5) 2호선 을지로입구 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,3,3,환승경로,6,,6) 승차 (휠체어칸),3호선,을지로3가
S1,3,320,4,3,환승경로,1,,1) (B3) 3호선 충무로 방면 승강장 하차,3호선,을지로3가
S1,3,320,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,을지로3가
S1,3,320,4,3,환승경로,3,,3) (B2) 2호선 을지로4가 방면 승강장으로 이동,3호선,을지로3가
S1,3,320,4,3,환승경로,4,,4) 승차 (휠체어칸),3호선,을지로3가
S1,3,321,1,1,출입구-승강장,1,,1) (1F) 7번 출입구 옆 엘리베이터 탑승,3호선,충무로
S1,3,321,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,충무로
S1,3,321,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,충무로
S1,3,321,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,1,1,출입구-승강장,5,,5) (B2) 대합실로 이동,3호선,충무로
S1,3,321,1,1,출입구-승강장,6,,6) 3호선 승강장 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,1,1,출입구-승강장,7,,7) (B4) 을지로3가 방면 승강장으로 이동,3호선,충무로
S1,3,321,1,1,출입구-승강장,8,,8) 승차 (휠체어칸),3호선,충무로
S1,3,321,2,1,출입구-승강장,1,,1) (1F) 7번 출입구 옆 엘리베이터 탑승,3호선,충무로
S1,3,321,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,충무로
S1,3,321,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,충무로
S1,3,321,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,2,1,출입구-승강장,5,,5) (B2) 대합실로 이동,3호선,충무로
S1,3,321,2,1,출입구-승강장,6,,6) 3호선 승강장 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,2,1,출입구-승강장,7,,7) (B4) 동대입구 방면 승강장으로 이동,3호선,충무로
S1,3,321,2,1,출입구-승강장,8,,8) 승차 (휠체어칸),3호선,충무로
S1,3,321,1,3,환승경로,1,,1) (B4) 3호선 을지로3가 방면 승강장 하차,3호선,충무로
S1,3,321,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,1,3,환승경로,3,,3) (B2) 대합실로 이동,3호선,충무로
S1,3,321,1,3,환승경로,4,,4) 4호선 동대문역사문화공원 방면 엘리베이터 탑승,3호선,충무로
S1,3,321,1,3,환승경로,5,,5) (B3) 4호선 동대문역사문화공원 방면 승강장으로 이동,3호선,충무로
S1,3,321,1,3,환승경로,6,,6) 승차 (휠체어칸),3호선,충무로
S1,3,321,2,3,환승경로,1,,1) (B4) 3호선 을지로3가 방면 승강장 하차,3호선,충무로
S1,3,321,2,3,환승경로,2,,2) 4호선 명동 방면 엘리베이터 탑승,3호선,충무로
S1,3,321,2,3,환승경로,3,,3) (B3) 4호선 명동 방면 승강장으로 이동,3호선,충무로
S1,3,321,2,3,환승경로,4,,4) 승차(휠체어칸),3호선,충무로
S1,3,321,3,3,환승경로,1,,1) (B4) 3호선 동대입구 방면 승강장 하차,3호선,충무로
S1,3,321,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,충무로
S1,3,321,3,3,환승경로,3,,3) (B2) 대합실로 이동,3호선,충무로
S1,3,321,3,3,환승경로,4,,4) 4호선 동대문역사문화공원 방면 엘리베이터 탑승,3호선,충무로
S1,3,321,3,3,환승경로,5,,5) (B3) 4호선 동대문역사문화공원 방면 승강장으로 이동,3호선,충무로
S1,3,321,3,3,환승경로,6,,6) 승차 (휠체어칸),3호선,충무로
S1,3,321,4,3,환승경로,1,,1) (B4) 3호선 동대입구 방면 승강장 하차,3호선,충무로
S1,3,321,4,3,환승경로,2,,2) 4호선 명동 방면 엘리베이터 탑승,3호선,충무로
S1,3,321,4,3,환승경로,3,,3) (B3) 4호선 명동 방면 승강장으로 이동,3호선,충무로
S1,3,321,4,3,환승경로,4,,4) 승차(휠체어칸),3호선,충무로
S1,3,322,1,1,출입구-승강장,1,,1) (1F) 6번 출입구 옆 엘리베이터 탑승,3호선,동대입구
S1,3,322,1,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,동대입구
S1,3,322,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,동대입구
S1,3,322,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,동대입구
S1,3,322,1,1,출입구-승강장,5,,5) (B3) 충무로 방면 승강장으로 이동,3호선,동대입구
S1,3,322,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,동대입구
S1,3,322,2,1,출입구-승강장,1,,1) (1F) 6번 출입구 옆 엘리베이터 탑승,3호선,동대입구
S1,3,322,2,1,출입구-승강장,2,,2) (B2) 대합실로 이동,3호선,동대입구
S1,3,322,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,동대입구
S1,3,322,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,동대입구
S1,3,322,2,1,출입구-승강장,5,,5) (B3) 약수 방면 승강장으로 이동,3호선,동대입구
S1,3,322,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,동대입구
S1,3,323,1,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,약수
S1,3,323,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,약수
S1,3,323,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,약수
S1,3,323,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,약수
S1,3,323,1,1,출입구-승강장,5,,5) (B2) 동대입구 방면 승강장으로 이동,3호선,약수
S1,3,323,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,약수
S1,3,323,2,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,약수
S1,3,323,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,약수
S1,3,323,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,약수
S1,3,323,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,약수
S1,3,323,2,1,출입구-승강장,5,,5) (B2) 금호 방면 승강장으로 이동,3호선,약수
S1,3,323,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,약수
S1,3,323,1,3,환승경로,1,,1) (B2) 3호선 동대입구 방면 승강장 하차,3호선,약수
S1,3,323,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,약수
S1,3,323,1,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,약수
S1,3,323,1,3,환승경로,4,,4) 9번 출입구 방향 표 내는 곳 통과,3호선,약수
S1,3,323,1,3,환승경로,5,,5) 6호선 환승 엘리베이터 탑승,3호선,약수
S1,3,323,1,3,환승경로,6,,6) 6호선 대합실로 이동,3호선,약수
S1,3,323,1,3,환승경로,7,,7) 대합실 엘리베이터 탑승,3호선,약수
S1,3,323,1,3,환승경로,8,,8) (B3) 6호선 버티고개 방면 승강장으로 이동,3호선,약수
S1,3,323,1,3,환승경로,9,,9) 승차 (휠체어칸),3호선,약수
S1,3,323,2,3,환승경로,1,,1) (B2) 3호선 동대입구 방면 승강장 하차,3호선,약수
S1,3,323,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,약수
S1,3,323,2,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,약수
S1,3,323,2,3,환승경로,4,,4) 9번 출입구 방향 표 내는 곳 통과,3호선,약수
S1,3,323,2,3,환승경로,5,,5) 6호선 환승 엘리베이터 탑승,3호선,약수
S1,3,323,2,3,환승경로,6,,6) 6호선 대합실로 이동,3호선,약수
S1,3,323,2,3,환승경로,7,,7) 대합실 엘리베이터 탑승,3호선,약수
S1,3,323,2,3,환승경로,8,,8) (B2) 대합실로 이동,3호선,약수
S1,3,323,2,3,환승경로,9,,9) 표 내는 곳 통과,3호선,약수
S1,3,323,2,3,환승경로,10,,10) 6호선 청구 방면 엘리베이터 탑승,3호선,약수
S1,3,323,2,3,환승경로,11,,11) (B3) 6호선 청구 방면 승강장으로 이동,3호선,약수
S1,3,323,2,3,환승경로,12,,12) 승차 (휠체어칸),3호선,약수
S1,3,323,3,3,환승경로,1,,1) (B2) 3호선 금호 방면 승강장 하차,3호선,약수
S1,3,323,3,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,약수
S1,3,323,3,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,약수
S1,3,323,3,3,환승경로,4,,4) 9번 출입구 방향 표 내는 곳 통과,3호선,약수
S1,3,323,3,3,환승경로,5,,5) 6호선 환승 엘리베이터 탑승,3호선,약수
S1,3,323,3,3,환승경로,6,,6) 6호선 대합실로 이동,3호선,약수
S1,3,323,3,3,환승경로,7,,7) 대합실 엘리베이터 탑승,3호선,약수
S1,3,323,3,3,환승경로,8,,8) (B3) 6호선 버티고개 방면 승강장으로 이동,3호선,약수
S1,3,323,3,3,환승경로,9,,9) 승차 (휠체어칸),3호선,약수
S1,3,323,4,3,환승경로,1,,1) (B2) 3호선 금호 방면 승강장 하차,3호선,약수
S1,3,323,4,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,약수
S1,3,323,4,3,환승경로,3,,3) (B1) 대합실로 이동,3호선,약수
S1,3,323,4,3,환승경로,4,,4) 9번 출입구 방향 표 내는 곳 통과,3호선,약수
S1,3,323,4,3,환승경로,5,,5) 6호선 환승 엘리베이터 탑승,3호선,약수
S1,3,323,4,3,환승경로,6,,6) 6호선 대합실로 이동,3호선,약수
S1,3,323,4,3,환승경로,7,,7) 대합실 엘리베이터 탑승,3호선,약수
S1,3,323,4,3,환승경로,8,,8) (B2) 대합실로 이동,3호선,약수
S1,3,323,4,3,환승경로,9,,9) 표 내는 곳 통과,3호선,약수
S1,3,323,4,3,환승경로,10,,10) 6호선 청구 방면 엘리베이터 탑승,3호선,약수
S1,3,323,4,3,환승경로,11,,11) (B3) 6호선 청구 방면 승강장으로 이동,3호선,약수
S1,3,323,4,3,환승경로,12,,12) 승차 (휠체어칸),3호선,약수
S1,3,324,1,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,금호
S1,3,324,1,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,금호
S1,3,324,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,금호
S1,3,324,1,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,금호
S1,3,324,1,1,출입구-승강장,5,,5) (B2) 약수 방면 승강장으로 이동,3호선,금호
S1,3,324,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,금호
S1,3,324,2,1,출입구-승강장,1,,1) (1F) 2번 출입구 옆 엘리베이터 탑승,3호선,금호
S1,3,324,2,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,금호
S1,3,324,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,금호
S1,3,324,2,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,금호
S1,3,324,2,1,출입구-승강장,5,,5) (B2) 옥수 방면 승강장으로 이동,3호선,금호
S1,3,324,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,금호
S1,3,324,3,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,금호
S1,3,324,3,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,금호
S1,3,324,3,1,출입구-승강장,3,,3) 3번/4번 출입구 방향 표 내는 곳 통과,3호선,금호
S1,3,324,3,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,금호
S1,3,324,3,1,출입구-승강장,5,,5) (B2) 약수 방면 승강장으로 이동,3호선,금호
S1,3,324,3,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,금호
S1,3,324,4,1,출입구-승강장,1,,1) (1F) 3번 출입구 옆 엘리베이터 탑승,3호선,금호
S1,3,324,4,1,출입구-승강장,2,,2) (B1) 대합실로 이동,3호선,금호
S1,3,324,4,1,출입구-승강장,3,,3) 3번/4번 출입구 방향 표 내는 곳 통과,3호선,금호
S1,3,324,4,1,출입구-승강장,4,,4) 승강장 방향 엘리베이터 탑승,3호선,금호
S1,3,324,4,1,출입구-승강장,5,,5) (B2) 옥수 방면 승강장으로 이동,3호선,금호
S1,3,324,4,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,금호
S1,3,325,1,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,옥수
S1,3,325,1,1,출입구-승강장,2,,2) (3F) 대합실로 이동,3호선,옥수
S1,3,325,1,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,옥수
S1,3,325,1,1,출입구-승강장,4,,4) 금호 방면 엘리베이터 탑승,3호선,옥수
S1,3,325,1,1,출입구-승강장,5,,5) (4F) 금호 방면 승강장으로 이동,3호선,옥수
S1,3,325,1,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,옥수
S1,3,325,2,1,출입구-승강장,1,,1) (1F) 4번 출입구 옆 엘리베이터 탑승,3호선,옥수
S1,3,325,2,1,출입구-승강장,2,,2) (3F) 대합실로 이동,3호선,옥수
S1,3,325,2,1,출입구-승강장,3,,3) 표 내는 곳 통과,3호선,옥수
S1,3,325,2,1,출입구-승강장,4,,4) 압구정 방면 엘리베이터 탑승,3호선,옥수
S1,3,325,2,1,출입구-승강장,5,,5) (4F) 압구정 방면 승강장으로 이동,3호선,옥수
S1,3,325,2,1,출입구-승강장,6,,6) 승차 (휠체어칸),3호선,옥수
S1,3,325,1,3,환승경로,1,,1) (4F) 3호선 금호 방면 승강장 하차,3호선,옥수
S1,3,325,1,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,옥수
S1,3,325,1,3,환승경로,3,,3) (3F) 대합실로 이동,3호선,옥수
S1,3,325,1,3,환승경로,4,,4) 경의중앙선 환승통로로 이동,3호선,옥수
S1,3,325,1,3,환승경로,5,,5) 경의중앙선 한남 방면 엘리베이터 탑승,3호선,옥수
S1,3,325,1,3,환승경로,6,,6) (1F) 경의중앙선 한남 방면 승강장으로 이동,3호선,옥수
S1,3,325,1,3,환승경로,7,,7) 승차 (휠체어칸),3호선,옥수
S1,3,325,2,3,환승경로,1,,1) (4F) 3호선 금호 방면 승강장 하차,3호선,옥수
S1,3,325,2,3,환승경로,2,,2) 대합실 방향 엘리베이터 탑승,3호선,옥수
S1,3,325,2,3,환승경로,3,,3) (3F) 대합실로 이동,3호선,옥수
S1,3,325,2,3,환승경로,4,,4) 경의중앙선 환승통로로 이동,3호선,옥수
S1,3,325,2,3,환승경로,5,,5) 경의중앙선 응봉 방면 엘리베이터 탑승,3호선,옥수
S1,3,325,2,3,환승경로,6,,6) (1F) 경의중앙선 응봉 방면 승강장으로 이동,3호선,옥수
S1,3,325,2,3,환승경로,7,,7) 승차 (휠체어칸),3호선,옥수
